momentum1.mps.gz,72793.34525453381,184.836
momentum3.mps.gz,91952.39229224616,535.879
monks-2.test.sc.mps.gz,59.60336022898427,118.930
monks-2.train.sc.mps.gz,31.992090046568787,118.730
msc98-ip.mps.gz,19520966.15166435,239.566
mtest4ma.mps.gz,33968.065673149766,118.297
mushroom-best.mps.gz,1.2682926829268286e-05,168.426
mzzv11.mps.gz,-22945.2396313364,228.117
mzzv42z.mps.gz,-21622.998481242863,244.770
n080w8-1.mps.gz,1008.75,163.332
n13-3.mps.gz,4287.647058823532,121.473
n15-3.mps.gz,23703.941176470595,408.461
n2seq36f.mps.gz,52000.0,129.137
n2seq36q.mps.gz,52000.0,174.074
n3-3.mps.gz,7465.294117647063,142.594
n3705.mps.gz,973361.017011933,128.438
n3div36.mps.gz,114333.37474120082,182.879
n3seq24.mps.gz,52000.00000000001,335.922
n4-3.mps.gz,4080.8823529411784,124.578
n5-3.mps.gz,2883.823529411765,120.402
n6-3.mps.gz,6311.764705882354,134.660
n7-3.mps.gz,9380.588235294119,128.711
n9-3.mps.gz,7889.705882352943,136.941
nag.mps.gz,465.0,141.035
nb10tb.mps.gz,12986061164.423563,911.117
neos-1067731.mps.gz,669053.0000000003,141.332
neos-1096528.mps.gz,278.0,824.785
neos10.mps.gz,-1246.1649214659685,206.812
neos-1109824.mps.gz,278.0,166.465
neos-1122047.mps.gz,160.99999999999997,180.801
neos-1140050.mps.gz,5071593.661704198,385.438
neos-1171448.mps.gz,-309.0,149.297
neos-1171737.mps.gz,-195.0,120.859
neos-1215891.mps.gz,-1256.9428571428575,138.938
neos-1223462.mps.gz,-751.000000012,138.754
neos-1224597.mps.gz,-428.0,125.965
neos-1281048.mps.gz,450.00000000000045,117.832
neos-1311124.mps.gz,-182.0,118.145
neos-1324574.mps.gz,4.5,120.715
neos-1330346.mps.gz,4.499999999999999,134.750
neos-1337307.mps.gz,-203123.97385620928,132.512
neos-1354092.mps.gz,13.28571428571426,159.914
neos-1367061.mps.gz,31320456.26449716,338.863
neos-1396125.mps.gz,388.55239976630634,120.770
neos13.mps.gz,-126.17837780937634,169.613
neos-1420546.mps.gz,22124.399999990328,153.773
neos-1420790.mps.gz,2942.7500020099887,125.551
neos-1423785.mps.gz,-1816.6666674828718,183.281
neos-1425699.mps.gz,3175204364.635297,112.750
neos-1429212.mps.gz,30.0,721.500
neos-1437164.mps.gz,7.629705882352934,119.945
neos-1440225.mps.gz,36.0,120.426
neos-1441553.mps.gz,7.6348039215686265,118.465
neos-1442119.mps.gz,-182.0,118.055
neos-1445532.mps.gz,-22878.234948730355,130.785
neos-1445738.mps.gz,-24232.548846192585,137.656
neos-1456979.mps.gz,154.0,133.605
neos-1516309.mps.gz,33432.333333333336,121.992
neos-1582420.mps.gz,87.57611839584948,135.289
neos-1593097.mps.gz,4423.999999999999,148.980
neos-1595230.mps.gz,2.692307692307693,113.352
neos-1597104.mps.gz,-29.999999999999996,210.613
